NAME: V4Files/BasicV256.csv

Nr of Bots:;50
Nr of food:;200
Nr of inputs:;48
Nr of outputs:;6
Memory size:;200

Genaration:;1
Survivor index:;21
Nr of food eaten:;13
Age:;47
The brain:;

0.532293;-0.1365;1.63752;-0.604847;1.52867;1.55325;
0.157706;0.0848415;2.1042;-0.945738;1.22408;1.85454;
0.238455;1.59296;1.25557;1.62735;-0.63039;1.22847;
-0.0550982;-0.521978;-0.136639;-0.668477;0.101711;-0.354884;
0.729474;0.426384;1.83776;0.106928;-0.507431;0.650973;
-1.25771;-0.362171;0.332641;0.412437;0.686494;1.61814;
0.487133;-1.05946;-0.33425;0.411237;0.677847;1.41477;
0.678808;1.07415;1.69113;1.63936;0.113313;-0.865095;
-1.10862;-1.3908;0.840286;1.15484;0.562342;0.126257;
1.02487;-0.015442;-0.533158;-0.810114;-0.512467;2.00494;
1.09302;1.31961;1.28663;-0.606128;-0.583789;1.02918;
1.53814;-0.183144;-0.846648;-1.04953;0.261361;2.07303;
0.944109;1.49397;0.46123;1.71565;0.143895;0.182309;
-0.946942;0.290866;-0.569403;-0.216963;-0.190283;0.10915;
1.7388;-0.256638;-0.885629;-0.0398757;-0.50124;0.729759;
1452.87;-435.246;-334.357;-197.426;-283.815;-198.472;
0.711997;0.802912;0.224097;-0.497726;-0.604572;0.181982;
-0.611438;-0.256294;0.783319;-0.379986;-0.867702;0.613666;
1.30427;1.74548;1.88821;1.82147;1.43062;1.01871;
1.94809;-0.569597;-0.792444;1.20447;1.27552;-0.750786;
-0.336863;-0.682485;0.904172;-0.358837;0.223365;0.0842922;
0.621448;1.29337;-0.321757;-0.568957;1.32643;0.907193;
1.80544;-0.359075;-0.221686;1.6114;1.49223;-0.771569;
1.46834;-0.674612;-0.331187;0.760338;0.125675;1.07346;
-0.838221;-0.69219;-0.447188;0.351909;0.667318;0.0771508;
1.55486;0.0997651;-0.648061;-0.361034;-0.287698;0.0539873;
1.8948;1.40489;-0.252541;1.61986;-0.922269;-0.15247;
0.998474;0.249916;0.241401;0.567248;-0.550645;0.73104;
-0.223792;0.524674;1.04105;1.30583;1.52336;0.480087;
0.297983;1.50011;1.33;1.09644;0.457839;0.95819;
0.302652;-0.0122074;1.30445;0.960112;-0.484359;-0.924558;
-0.327067;-0.656667;0.642872;1.39958;0.266762;-0.611896;
1.62618;0.137028;0.985382;-0.720756;1.21473;-0.000396729;
-0.577197;1.7246;-0.0448011;-0.322947;-0.658406;-0.613636;
0.0200201;-0.0914029;1.34172;0.979156;1.82485;-0.5468;
-0.100375;1.46074;-0.0687887;1.26847;-0.0436109;0.398144;
0.84695;1.15998;1.50441;-0.732475;1.80096;-0.853053;
1.94626;0.4897;1.49425;-0.191656;0.100772;-0.410108;
1.22617;1.23423;1.69182;0.653951;-0.453139;-0.626637;
1.95047;1.25172;1.21162;0.96524;-0.867336;0.645344;
1.69292;0.590869;1.97327;1.2302;-0.780999;-0.416517;
-0.603839;-0.537095;1.24952;-0.888485;-0.918516;0.142338;
-0.0348216;1.48317;1.66591;1.12262;1.67077;-0.05945;
-0.692282;0.0979339;1.39656;1.57152;-0.751427;1.83886;
-0.62801;1.97391;1.61904;1.93527;1.35197;0.613117;
-0.318735;-0.55504;0.146001;-0.257393;0.410321;0.338725;
-0.586169;1.45433;1.16776;-0.964568;0.992065;1.15;
-0.76397;-0.499008;0.236457;-0.719932;1.89151;-0.148167;
9.86912;-53.1158;-39.8969;-44.8492;126.169;-58.176;

Genaration:;2
Survivor index:;12
Nr of food eaten:;8
Age:;34
The brain:;

0.402998;-0.1365;1.5932;-0.431232;1.52867;1.55325;
-0.040372;0.0848415;2.1042;-0.945738;1.22408;2.05262;
0.110047;1.59296;1.39527;1.62735;-0.367984;0.954768;
0.733417;-0.762188;-0.310874;-0.527155;-0.316553;-0.452012;
0.932869;0.453217;1.45213;0.106928;-0.352035;0.650973;
-1.46109;-0.165649;0.346524;0.54877;0.399196;1.76207;
0.693159;-1.24627;-0.33425;0.222339;0.677847;1.58446;
1.15565;0.712246;1.67138;1.63936;-0.094515;-0.75245;
-1.08192;-1.3908;1.51584;0.829659;0.0759885;0.235542;
1.18552;-0.310352;-0.533158;-0.810114;-0.378203;2.00494;
0.94696;1.31961;1.43269;-0.606128;-0.583789;1.02918;
1.79401;-0.183144;-0.846648;-1.04953;0.261361;1.81716;
0.457236;1.65128;0.790796;1.71565;0.143895;0.182309;
-1.05013;0.290866;-0.382693;-0.216963;-0.569878;0.405227;
1.20642;-0.256638;-0.885629;-0.0398757;0.0311404;0.729759;
1452.43;-435.246;-334.357;-197.426;-283.367;-198.472;
0.711997;0.802912;0.224097;-0.497726;-0.604572;0.181982;
-0.611438;-0.256294;0.783319;-0.379986;-0.867702;0.613666;
1.30427;1.74548;1.88821;1.82147;1.43062;1.01871;
1.94809;-0.569597;-0.792444;1.20447;1.27552;-0.750786;
-0.336863;-0.682485;0.904172;-0.358837;0.223365;0.0842922;
0.621448;1.29337;-0.321757;-0.568957;1.32643;0.907193;
1.80544;-0.359075;-0.221686;1.6114;1.49223;-0.771569;
1.46834;-0.674612;-0.331187;0.760338;0.125675;1.07346;
-0.838221;-0.69219;-0.447188;0.351909;0.667318;0.0771508;
1.55486;0.0997651;-0.648061;-0.361034;-0.287698;0.0539873;
1.8948;1.40489;-0.252541;1.61986;-0.922269;-0.15247;
0.998474;0.249916;0.241401;0.567248;-0.550645;0.73104;
-0.223792;0.524674;1.04105;1.30583;1.52336;0.480087;
0.297983;1.50011;1.33;1.09644;0.457839;0.95819;
0.302652;-0.0122074;1.30445;0.960112;-0.484359;-0.924558;
-0.327067;-0.656667;0.642872;1.39958;0.266762;-0.611896;
1.62618;0.137028;0.985382;-0.720756;1.21473;-0.000396729;
-0.577197;1.7246;-0.0448011;-0.322947;-0.658406;-0.613636;
0.0200201;-0.0914029;1.34172;0.979156;1.82485;-0.5468;
-0.100375;1.46074;-0.0687887;1.26847;-0.0436109;0.398144;
0.84695;1.15998;1.50441;-0.732475;1.80096;-0.853053;
1.94626;0.4897;1.49425;-0.191656;0.100772;-0.410108;
1.22617;1.23423;1.69182;0.653951;-0.453139;-0.626637;
1.95047;1.25172;1.21162;0.96524;-0.867336;0.645344;
1.69292;0.590869;1.97327;1.2302;-0.780999;-0.416517;
-0.603839;-0.537095;1.24952;-0.888485;-0.918516;0.142338;
-0.0348216;1.48317;1.66591;1.12262;1.67077;-0.05945;
-0.692282;0.0979339;1.39656;1.57152;-0.751427;1.83886;
-0.62801;1.97391;1.61904;1.93527;1.35197;0.613117;
-0.318735;-0.55504;0.146001;-0.257393;0.410321;0.338725;
-0.586169;1.45433;1.16776;-0.964568;0.992065;1.15;
-0.76397;-0.499008;0.236457;-0.719932;1.89151;-0.148167;
9.87712;-53.0998;-39.8799;-44.8442;126.115;-58.168;

Genaration:;3
Survivor index:;19
Nr of food eaten:;33
Age:;71
The brain:;

0.239107;0.0481508;44.6049;-43.456;1.81089;1.26327;
80.1571;0.396339;1.39847;-80.9254;1.22408;2.22901;
-0.270521;1.57721;2.62484;1.16734;-0.761693;0.975234;
58.9668;-59.4471;0.116728;-0.220911;-0.4878;-0.563131;
317.543;-139.258;-116.733;-58.695;-0.56564;0.952868;
319.074;-60.8337;-56.7544;-59.9512;-61.0131;-79.0919;
263.951;-81.2879;0.496892;-61.3715;-121.522;1.33063;
248.192;-122.649;-59.5859;0.996352;-0.473026;-62.1485;
-1382.55;-1318.91;8266.33;-2872.68;-1401.01;-1290.99;
81.5265;-83.8043;207.853;-42.438;-122.649;-39.3297;
326.541;-128.48;-129.897;-65.1511;-0.301709;0.826659;
198.976;-65.7337;-66.7565;-66.9675;0.457718;1.81716;
-849.896;-480.669;4731.76;-1712.01;-470.943;-1213.31;
239.235;-530.32;1453.24;-332.164;-296.862;-534.651;
407.743;-323.492;800.055;-401.149;-193.131;-289.24;
5545.2;-1579.99;-955.202;-1171.89;-1065.87;-768.69;
0.711997;0.802912;0.224097;-0.497726;-0.604572;0.181982;
-0.611438;-0.256294;0.783319;-0.379986;-0.867702;0.613666;
1.30427;1.74548;1.88821;1.82147;1.43062;1.01871;
1.94809;-0.569597;-0.792444;1.20447;1.27552;-0.750786;
-0.336863;-0.682485;0.904172;-0.358837;0.223365;0.0842922;
0.621448;1.29337;-0.321757;-0.568957;1.32643;0.907193;
1.80544;-0.359075;-0.221686;1.6114;1.49223;-0.771569;
1.46834;-0.674612;-0.331187;0.760338;0.125675;1.07346;
-0.838221;-0.69219;-0.447188;0.351909;0.667318;0.0771508;
1.55486;0.0997651;-0.648061;-0.361034;-0.287698;0.0539873;
1.8948;1.40489;-0.252541;1.61986;-0.922269;-0.15247;
0.998474;0.249916;0.241401;0.567248;-0.550645;0.73104;
-0.223792;0.524674;1.04105;1.30583;1.52336;0.480087;
0.297983;1.50011;1.33;1.09644;0.457839;0.95819;
0.302652;-0.0122074;1.30445;0.960112;-0.484359;-0.924558;
-0.327067;-0.656667;0.642872;1.39958;0.266762;-0.611896;
1.62618;0.137028;0.985382;-0.720756;1.21473;-0.000396729;
-0.577197;1.7246;-0.0448011;-0.322947;-0.658406;-0.613636;
0.0200201;-0.0914029;1.34172;0.979156;1.82485;-0.5468;
-0.100375;1.46074;-0.0687887;1.26847;-0.0436109;0.398144;
0.84695;1.15998;1.50441;-0.732475;1.80096;-0.853053;
1.94626;0.4897;1.49425;-0.191656;0.100772;-0.410108;
1.22617;1.23423;1.69182;0.653951;-0.453139;-0.626637;
1.95047;1.25172;1.21162;0.96524;-0.867336;0.645344;
1.69292;0.590869;1.97327;1.2302;-0.780999;-0.416517;
-0.603839;-0.537095;1.24952;-0.888485;-0.918516;0.142338;
-0.0348216;1.48317;1.66591;1.12262;1.67077;-0.05945;
-0.692282;0.0979339;1.39656;1.57152;-0.751427;1.83886;
-0.62801;1.97391;1.61904;1.93527;1.35197;0.613117;
-0.318735;-0.55504;0.146001;-0.257393;0.410321;0.338725;
-0.586169;1.45433;1.16776;-0.964568;0.992065;1.15;
-0.76397;-0.499008;0.236457;-0.719932;1.89151;-0.148167;
778.618;-413.295;61.0177;-310.431;81.7957;-257.707;

